dataset,table_name,period,source_url,downloaded_at_utc,local_path,sha256,bytes,status
scada,DISPATCH_UNIT_SCADA,2022-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202206010000.zip,2026-08-23T03:32:43.456958+00:00,data/raw/aemo_history/scada/2022-06.zip,d5ce331df3c20992a26722a15d68bed8fdad88f49302807aae23e71084b3f5ca,20514122,downloaded
scada,DISPATCH_UNIT_SCADA,2022-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202207010000.zip,2026-08-23T03:32:55.925443+00:00,data/raw/aemo_history/scada/2022-07.zip,64679231bcdd40ffe533274b96aff2acfd7b2941eecdbd1a089948192d89b8d6,18209672,downloaded
scada,DISPATCH_UNIT_SCADA,2022-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202208010000.zip,2026-08-23T03:33:07.429879+00:00,data/raw/aemo_history/scada/2022-08.zip,544d5cdbb10332429146daa01ef82179a2632c76000d3287abd32912844b3307,21201191,downloaded
scada,DISPATCH_UNIT_SCADA,2022-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202209010000.zip,2026-08-23T03:33:18.351699+00:00,data/raw/aemo_history/scada/2022-09.zip,c86b6e691967f390b7071245beabbb685ad7589e1c228eb93004c0d02a1586de,17938897,downloaded
scada,DISPATCH_UNIT_SCADA,2022-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202210010000.zip,2026-08-23T03:33:29.396217+00:00,data/raw/aemo_history/scada/2022-10.zip,f0e012e069bf94456b47b600eee3ad4adea8dfd5b861233c4e8a9d8b27c765f5,23819085,downloaded
scada,DISPATCH_UNIT_SCADA,2022-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202211010000.zip,2026-08-23T03:33:40.887474+00:00,data/raw/aemo_history/scada/2022-11.zip,f0ff1ad4c7cc1d9ce4bab475bd09f0f5a54046a1692aeda0f22ff70f7d55ef6e,19625565,downloaded
scada,DISPATCH_UNIT_SCADA,2022-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202212010000.zip,2026-08-23T03:33:53.766246+00:00,data/raw/aemo_history/scada/2022-12.zip,fdb94d78a755951795a37e1a853d0ddc583905e073f8bee3beb4109ae7cbc98f,24231724,downloaded
scada,DISPATCH_UNIT_SCADA,2023-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202301010000.zip,2026-08-23T03:34:07.033568+00:00,data/raw/aemo_history/scada/2023-01.zip,0cc2037b79527caef5c186df90aa4b7e97c856bfce636a222cadaacac0b252c8,20616110,downloaded
scada,DISPATCH_UNIT_SCADA,2023-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202302010000.zip,2026-08-23T03:34:19.815616+00:00,data/raw/aemo_history/scada/2023-02.zip,c63c675219c07c75887684b4b5830ba7c712edda9d5e6b4f27444b0c9418fa20,18714124,downloaded
scada,DISPATCH_UNIT_SCADA,2023-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202303010000.zip,2026-08-23T03:34:34.795043+00:00,data/raw/aemo_history/scada/2023-03.zip,2ea0d2a0f2218a24ceb9cdfeac0dc07c3e9340efa725fe0f91cf8e43732d435d,24581001,downloaded
scada,DISPATCH_UNIT_SCADA,2023-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202304010000.zip,2026-08-23T03:34:48.322376+00:00,data/raw/aemo_history/scada/2023-04.zip,f5278f7da21525335d9d575c0af393e725af1fe8987ac46c34f7025071213727,23627942,downloaded
scada,DISPATCH_UNIT_SCADA,2023-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202305010000.zip,2026-08-23T03:34:59.544687+00:00,data/raw/aemo_history/scada/2023-05.zip,527a95b7c00bc51504b9b34b8cafa8316ea0df437088c868ea773a6207a97b19,20865664,downloaded
scada,DISPATCH_UNIT_SCADA,2023-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202306010000.zip,2026-08-23T03:35:12.787467+00:00,data/raw/aemo_history/scada/2023-06.zip,c5a4de41adc14c5149b33a7a2dec694272c4519cb7731385f4649d77c579a726,24583122,downloaded
scada,DISPATCH_UNIT_SCADA,2023-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202307010000.zip,2026-08-23T03:35:23.081789+00:00,data/raw/aemo_history/scada/2023-07.zip,2ba486e8da9f365768fe3956bbc0930e9d0c91ca3995692fa65f12238e8684ce,21811614,downloaded
scada,DISPATCH_UNIT_SCADA,2023-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202308010000.zip,2026-08-23T03:35:35.694843+00:00,data/raw/aemo_history/scada/2023-08.zip,ff89f0ff4203f1d977973910876a6e886fceccd6f7b655cde7cb362c356dda38,21563163,downloaded
scada,DISPATCH_UNIT_SCADA,2023-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202309010000.zip,2026-08-23T03:35:47.172226+00:00,data/raw/aemo_history/scada/2023-09.zip,b43ddc188032102e0e88a5a8c7c6616d2298e28d1a2cf2739da942f67baee3dd,20762557,downloaded
scada,DISPATCH_UNIT_SCADA,2023-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202310010000.zip,2026-08-23T03:35:59.221496+00:00,data/raw/aemo_history/scada/2023-10.zip,974851de11d5d7a59cd3b4363d9248b31422353a3b1ef40cb45374b73c84705c,25838907,downloaded
scada,DISPATCH_UNIT_SCADA,2023-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202311010000.zip,2026-08-23T03:36:10.821657+00:00,data/raw/aemo_history/scada/2023-11.zip,34d8c59303e3dee2853fb8e768bb9d27008a76ebbbe9bc50a791179e417b0942,25171530,downloaded
scada,DISPATCH_UNIT_SCADA,2023-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202312010000.zip,2026-08-23T03:36:22.453800+00:00,data/raw/aemo_history/scada/2023-12.zip,fdcdfa6db08d3a6ff76a9d0f84f3f6db649d4c3449860ed091506a45f468d96f,26475819,downloaded
scada,DISPATCH_UNIT_SCADA,2024-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202401010000.zip,2026-08-23T03:36:33.574236+00:00,data/raw/aemo_history/scada/2024-01.zip,d07beea6bea8692f915590bbc13e05119653d742d6aaf6e24283131d647bb7b5,22576818,downloaded
scada,DISPATCH_UNIT_SCADA,2024-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202402010000.zip,2026-08-23T03:36:45.564605+00:00,data/raw/aemo_history/scada/2024-02.zip,c974eac6aea7a771e484c9ecfc28bc2912427f1319526b0c640e8146cf66c8d9,24959947,downloaded
scada,DISPATCH_UNIT_SCADA,2024-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202403010000.zip,2026-08-23T03:36:56.140946+00:00,data/raw/aemo_history/scada/2024-03.zip,5f1aa705b72bce47e222abbb38c2bbf20672e1db6c8165b003118d53888a5db2,26555438,downloaded
scada,DISPATCH_UNIT_SCADA,2024-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202404010000.zip,2026-08-23T03:37:08.619087+00:00,data/raw/aemo_history/scada/2024-04.zip,ad1e914684e02e5bfa63faa6dc10cfeb640e1653f3633f2f349a3852e6587c82,21314358,downloaded
scada,DISPATCH_UNIT_SCADA,2024-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202405010000.zip,2026-08-23T03:37:20.076224+00:00,data/raw/aemo_history/scada/2024-05.zip,741ed97259fcc58a4264fb18540c31926f46a184a170cf401814684411434ff1,26290753,downloaded
scada,DISPATCH_UNIT_SCADA,2024-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202406010000.zip,2026-08-23T03:37:31.954223+00:00,data/raw/aemo_history/scada/2024-06.zip,6815dd2fff1417ac08f3d7e696da6166440c0f06b1e511ebad81d62577217a6f,25791691,downloaded
scada,DISPATCH_UNIT_SCADA,2024-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202407010000.zip,2026-08-23T03:37:44.278592+00:00,data/raw/aemo_history/scada/2024-07.zip,31804ec05289f3f2292191de8aab8c2aaed0d4881baa871478ab3bcdfcc426b2,27095474,downloaded
scada,DISPATCH_UNIT_SCADA,2024-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202408010000.zip,2026-08-23T03:37:57.298866+00:00,data/raw/aemo_history/scada/2024-08.zip,5aa2747e0ce5fc9a377550b6367a509a0b94095cea543d2a4816a37cd177a58c,21775934,downloaded
scada,DISPATCH_UNIT_SCADA,2024-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202409010000.zip,2026-08-23T03:38:10.595398+00:00,data/raw/aemo_history/scada/2024-09.zip,0beda530d6fb6afef33cf905fc320217898d4975df4a3ea4b8ca6dbafc9e6eaa,21241428,downloaded
scada,DISPATCH_UNIT_SCADA,2024-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202410010000.zip,2026-08-23T03:38:23.220029+00:00,data/raw/aemo_history/scada/2024-10.zip,c226ddee21a7ed673d20756d0d5cb0d41814324f1a1a812252e051e861bea3df,21855822,downloaded
scada,DISPATCH_UNIT_SCADA,2024-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202411010000.zip,2026-08-23T03:38:35.740515+00:00,data/raw/aemo_history/scada/2024-11.zip,699dab2f3acd8af9803365927593157bee3b199c214ad17811234ca9493da777,27417569,downloaded
scada,DISPATCH_UNIT_SCADA,2024-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202412010000.zip,2026-08-23T03:38:49.361152+00:00,data/raw/aemo_history/scada/2024-12.zip,cdeaa61a4a9a974e6aa75846c11d504dec60f8171fe2de768ea87235a54f114b,30367823,downloaded
scada,DISPATCH_UNIT_SCADA,2025-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202501010000.zip,2026-08-23T03:39:03.228814+00:00,data/raw/aemo_history/scada/2025-01.zip,b35b37e36d2947c99251bbe789698d9cc1e001295856465aaa31f511e3ba5214,30490625,downloaded
scada,DISPATCH_UNIT_SCADA,2025-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202502010000.zip,2026-08-23T03:39:15.645239+00:00,data/raw/aemo_history/scada/2025-02.zip,f9b3467f89c77501d4c65c14494ac7e7d5e532efee2fa0c3a1073b4f1d93aaae,27777265,downloaded
scada,DISPATCH_UNIT_SCADA,2025-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202503010000.zip,2026-08-23T03:39:28.865362+00:00,data/raw/aemo_history/scada/2025-03.zip,4218161a53127788720db3870db2e479cf9927f2f442246ebfa0629d4974f2b5,30602450,downloaded
scada,DISPATCH_UNIT_SCADA,2025-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202504010000.zip,2026-08-23T03:39:41.060091+00:00,data/raw/aemo_history/scada/2025-04.zip,f8ddbf7f38534ac270ee83b2bbc741f975291a181000046cf08b1a961fce9b55,29513171,downloaded
scada,DISPATCH_UNIT_SCADA,2025-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202505010000.zip,2026-08-23T03:39:53.750112+00:00,data/raw/aemo_history/scada/2025-05.zip,953f124d766eb0af93e9ee229ef61a6dfdf25c40ee34eb5b15b6a64a7dc2dca1,30651298,downloaded
scada,DISPATCH_UNIT_SCADA,2025-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCH_UNIT_SCADA%23FILE01%23202506010000.zip,2026-08-23T03:40:07.368382+00:00,data/raw/aemo_history/scada/2025-06.zip,4dad36eaf4f5316c66ca78697aba1d4b5c9c4e6939c3ee5b2384518b11edb2df,30231488,downloaded
