month,region,hours,mean_price_aud_mwh,median_price_aud_mwh,negative_price_hour_share,mean_renewable_share_ws,mean_intrahour_price_sd
2023-07,SA1,744,72.76428189292115,63.94374333333333,0.3172043010752688,0.615919657330585,27.483268721059854
2023-07,TAS1,744,23.324109247311828,22.588122499999997,0.37231182795698925,0.26757156213544264,12.24265512545345
2023-07,VIC1,744,55.21060257280466,47.841222083333335,0.3185483870967742,0.3563832083013319,17.532688566051785
2023-08,NSW1,744,93.30923513216845,75.48193333333333,0.13172043010752688,0.172161799497733,33.182638804749374
2023-08,QLD1,744,67.6316871046147,64.43035583333332,0.3064516129032258,0.19749981837229363,24.873986268364778
2023-08,SA1,744,160.2564560954301,72.35572625,0.3010752688172043,0.5586912585885104,103.6496957313533
2023-08,TAS1,744,37.65137847446237,49.23581708333334,0.21370967741935484,0.20081663036861633,11.95785913494335
2023-08,VIC1,744,64.65558184811827,53.591191666666674,0.2782258064516129,0.29130529723949694,30.501562253352844
2023-09,NSW1,720,64.54022519791667,62.08162208333333,0.26805555555555555,0.24528338375753983,27.13647388623927
2023-09,QLD1,720,50.77275476273148,58.0774375,0.37777777777777777,0.20895114297650844,27.904277950220365
2023-09,SA1,720,41.315276805555555,33.38132041666667,0.425,0.8585149220156394,36.89116302386245
2023-09,TAS1,720,26.706468361111114,23.24411458333333,0.2513888888888889,0.22458508218995357,12.0038888441605
2023-09,VIC1,720,26.30665726736111,22.593312500000003,0.4152777777777778,0.32074845097756566,17.003801693068475
2023-10,NSW1,744,42.084985580197134,55.63146208333333,0.27956989247311825,0.25417555990021284,14.105904004984554
2023-10,QLD1,744,37.05175764448925,54.027812499999996,0.3790322580645161,0.21609837702779883,18.170543961682572
